round,mean_cooperation,std_cooperation,min_cooperation,max_cooperation,mean_payoff,std_payoff
223,0.46646777767541564,0.03873333168795983,0.40476190476190477,0.5740740740740741,8.469985547034728,0.32957652553022837
224,0.47551392918412627,0.04180852109372519,0.39644970414201186,0.5674740484429066,8.599696904207626,0.34714767979121386
225,0.4680982854631939,0.031996356455768205,0.39644970414201186,0.5462962962962963,8.477102958742698,0.2913514762397276
226,0.4624309302455318,0.03393950034514631,0.4053030303030303,0.5155709342560554,8.50012796943743,0.278822009168591
227,0.46073597807418154,0.0308405583455927,0.4090909090909091,0.5155709342560554,8.545013439520742,0.3399810112544176
228,0.4639005299190907,0.035500535029937504,0.4099616858237548,0.5310734463276836,8.524229128988685,0.39894918904944315
229,0.46663728939488597,0.03274173192029528,0.3888888888888889,0.5209302325581395,8.557956472690988,0.3918241033127104
230,0.46848922490761424,0.034483113049757895,0.4051094890510949,0.5488372093023256,8.5292509687831,0.3685273153201873
231,0.466499395990669,0.038496066345351895,0.38686131386861317,0.5365853658536586,8.565137605047905,0.4156882285328865
232,0.46308501665144747,0.03751732060765003,0.373134328358209,0.5506072874493927,8.510510358810636,0.3920978551385175
233,0.4658291553629122,0.02791329164407296,0.4110429447852761,0.5303643724696356,8.421941846606753,0.36014872833363687
234,0.471099587118017,0.030945298521738954,0.4110429447852761,0.5426829268292683,8.518911246737312,0.36149235429035426
235,0.4690465669531398,0.030785008715548165,0.4141791044776119,0.5668016194331984,8.492179672669334,0.3400601262874026
236,0.46680659396939905,0.03741929161449277,0.40828402366863903,0.5546558704453441,8.513060603563776,0.374567868207038
237,0.46545934828312796,0.04210288709988119,0.39908256880733944,0.5523809523809524,8.454494386580947,0.4413470398719134
238,0.4741543033525616,0.03577697700361564,0.421455938697318,0.5523809523809524,8.601496194197136,0.3484576159158143
239,0.4722559319781735,0.037511458326314,0.4074074074074074,0.5420875420875421,8.55300502404652,0.3782253979246033
240,0.46813663803689287,0.038009600558343674,0.40229885057471265,0.5465587044534413,8.515917031641663,0.34070267852650615
241,0.47012073046040587,0.0356983665721239,0.3946360153256705,0.5465587044534413,8.545108591274694,0.306825985666909
242,0.4695263573410651,0.03233692214406736,0.41044776119402987,0.5265151515151515,8.520649811163555,0.29675800174564526
243,0.4711815739328126,0.03326020908304336,0.41044776119402987,0.536723163841808,8.532744739921434,0.30418418921552304
244,0.4720378764080662,0.03171113555023807,0.39919354838709675,0.5384615384615384,8.557388515809544,0.297699458181721
245,0.47364668231303625,0.02724342646353185,0.4216417910447761,0.5337423312883436,8.590284156570053,0.28614769875052815
246,0.46811697294388616,0.028744807744627877,0.417910447761194,0.5398773006134969,8.560262319123263,0.31052386528771153
247,0.4723394644081054,0.02726272446053805,0.4306569343065693,0.5222672064777328,8.600871981269067,0.3736537688223303
248,0.4723730332742263,0.0297326799850312,0.42803030303030304,0.5603448275862069,8.69581714177972,0.3744000858239143
249,0.4792548450715086,0.03541779711786281,0.41414141414141414,0.5648148148148148,8.6581202105101,0.3384842456132119
250,0.47101164470933915,0.030575291963372796,0.4008810572687225,0.5231481481481481,8.530329869943358,0.3319077178640306
251,0.4754615525207601,0.03573449298605613,0.4074074074074074,0.5617283950617284,8.571078460007035,0.3993387955737273
