run_id,seed,final_mean_cooperation,final_std_cooperation_between_communities,final_mean_payoff,expected_global_cooperation,observed_global_cooperation,num_intercommunity_edges,corr_size_cooperation,corr_degree_cooperation,intercommunity_mutual_coop_rate,mean_external_payoff,mean_b_eff,std_b_eff,corr_climate_cooperation,std_climate,avg_degree,std_b_base,b,Tin,social_adaptation_rate,epsilon_perception,epsilon_execution,delta_D,delta_pi,rho,num_epochs,rounds_per_epoch,het_b_lo,het_b_hi,spread,base_prob
1,101000,0.28023707053697394,0.059983137080905705,3.46978603980974,0.27874529915087665,0.28,1514,-0.1994776756521816,-0.15205312096325127,0.07001321003963012,11.105,2.7155215886782265,0.6171853054852384,-0.13262073537021696,0.05987378510459986,30.28,0.5644403545666535,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
3,301000,0.27575737339771506,0.05733070945630066,3.3551957852095637,0.33696692093272285,0.42,1517,-0.17473826595030048,-0.21111888725077493,0.16743572841133816,16.03,2.6481172270412663,0.6123162894281201,-0.04016121199978697,0.06997329538163903,30.34,0.5742681430369957,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
4,401000,0.27559484976604925,0.06300623890710823,3.423670623610694,0.33895867467292295,0.39,1515,0.15598149352685284,-0.08479420345023474,0.1537953795379538,15.94,2.7330914308394383,0.6537033604512157,0.0544421239465902,0.07640256873638661,30.3,0.6153340655678885,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
2,201000,0.280325744902149,0.062236628356292616,3.2926459496512295,0.34495023723478413,0.29,1482,-0.04359467500385206,-0.07661778118415613,0.0796221322537112,11.375,2.570674271560877,0.6129969621752327,0.03452946512577434,0.07594403886418401,29.64,0.601630330145316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
7,701000,0.2795402065386441,0.06577714368262735,3.428821323955822,0.32925706720110826,0.4,1486,-0.17414458878281086,-0.09305974044069823,0.16150740242261102,15.39,2.7031469672726858,0.6351409129367237,0.06468848185020716,0.07897036937902577,29.72,0.5746457261855316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
10,1001000,0.2773834520565603,0.060549229965840626,3.355460431685232,0.3414730773147335,0.37,1547,-0.0624241388045384,0.023189894816666033,0.12411118293471235,14.685,2.640016220522041,0.5758973887407177,0.011980072096701164,0.07054596244499754,30.94,0.5335955517362488,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
6,601000,0.27810246361212154,0.0626717126878832,3.3547289828868196,0.3441359805790239,0.34,1531,-0.009628172329542311,0.05902937260940989,0.11038536903984324,13.55,2.6714437556749004,0.6216011472778601,0.04108617791560423,0.07068884284685108,30.62,0.5743939504550846,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
13,1301000,0.27372864098760025,0.0669742432446128,3.2719155683107495,0.3821508930732725,0.38,1431,0.14384581632826268,0.021597482500621608,0.13626834381551362,14.415,2.606754143638846,0.6373389729038528,-0.13150776060041153,0.06863359572246185,28.62,0.6003096917384062,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
11,1101000,0.28178468397424933,0.0717360308238833,3.348319027957039,0.33295361582528715,0.33,1485,-0.003863990106331286,-0.11008851184485964,0.10033670033670034,12.85,2.6069025442040292,0.5946050436542945,-0.08616222132177168,0.08638175256089153,29.7,0.5429935114390992,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
19,1901000,0.2811462383426113,0.06679696154507962,3.2443205824501034,0.3364263968568053,0.27,1441,0.1048174311665044,0.05359135818605728,0.0784177654406662,10.84,2.5112490579959807,0.6095602185703408,-0.13022105492112038,0.07136651320862121,28.82,0.5639423250376029,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
12,1201000,0.28325837047952895,0.06087906461277791,3.3683204793795,0.31560494804201117,0.3,1511,-0.046388735470025214,-0.08965687703879818,0.08471211118464593,11.545,2.614441442271848,0.5870645585253688,0.033678242076475594,0.06846734386035229,30.22,0.5578058754341263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
16,1601000,0.2824365580915691,0.06982441036100574,3.410169428514239,0.3280959169765271,0.31,1507,-0.16912644524540785,-0.06503001639575735,0.09555408095554081,13.305,2.680351413746949,0.6289682457987708,-0.05481879545989304,0.07719773425075312,30.14,0.5904757925742388,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
18,1801000,0.2804035622678611,0.06517455542713876,3.3412311815235523,0.3337766962738032,0.35,1481,-0.011466233626732865,-0.04499686988452286,0.11276164753544902,13.675,2.5944184006849955,0.6248335073314193,-0.10613293945950822,0.07998162864237522,29.62,0.57787699894824,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
15,1501000,0.28291352932013897,0.0640643617031111,3.48593999266825,0.3258545444141394,0.31,1510,0.029924320377041208,0.10288204933340948,0.09801324503311258,12.8,2.7266010541307275,0.6528943652849787,-0.18832419034419368,0.06215152625976753,30.2,0.6086979956242673,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
17,1701000,0.2872061281122799,0.0660290593985397,3.4664600617930392,0.34116738044909534,0.34,1496,-0.11411514804332673,-0.11967374041298394,0.11764705882352941,13.825,2.6718781192715477,0.5986401574840098,0.14232573146508015,0.06609585113246509,29.92,0.5542484492055335,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
21,2101000,0.279958042094133,0.05964894516088299,3.305718466627667,0.2904633342170522,0.34,1455,0.1038011176129193,0.03686347913887133,0.12164948453608247,13.395,2.569194510670891,0.613022674703725,0.07406272972473289,0.0793305630030712,29.1,0.5657542728199167,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
14,1401000,0.2695189949521474,0.05695808243191586,3.4095986715660223,0.33021123544072944,0.33,1566,-0.12402301747379592,-0.08589921919453969,0.10600255427841634,13.61,2.7526869057027907,0.673027617871269,-0.05365390388385775,0.06983368052738302,31.32,0.60845617852839,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
20,2001000,0.2753960045469806,0.059209851840661604,3.3148302023621508,0.3341505562793464,0.35,1575,0.09203239508033867,0.13805502730099295,0.11619047619047619,14.025,2.620418557469294,0.5966285398366338,-0.06598293794654869,0.06714149511946574,31.5,0.5665208327015486,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,3.5,1.0,0.2
5,501000,0.2715371661139097,0.06332319390169999,3.246186709154344,0.3157623059878036,0.27,1485,0.15493219276343542,0.09542034833694113,0.07878787878787878,11.61,2.575019592154437,0.6304115750266063,0.07543937569371034,0.06885707257716235,29.7,0.567501400002231,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
8,801000,0.2648373283842538,0.06269623577986189,3.31741321638121,0.32167067791568354,0.35,1468,-0.09495703283936864,-0.06255836974483327,0.10694822888283378,13.73,2.75152593866616,0.6211574131982966,-0.07070614497899853,0.07819245653123695,29.36,0.5641453579122263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
0,1000,0.2689815687280823,0.0543786023374246,3.496761613805193,0.3226973252953214,0.32,1490,0.05062255905086919,-0.07910010117456501,0.08389261744966443,12.49,2.8590128518473334,0.6047052760117455,0.03358404690014283,0.06737137827250801,29.8,0.5310412270497411,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
9,901000,0.26957371349727854,0.06182117484166756,3.369177196490122,0.34278608969125235,0.38,1434,0.12568760597517942,0.056841578864676084,0.15690376569037656,14.655,2.7340691305859584,0.6759222684370261,-0.03261646078108866,0.0791657936043375,28.68,0.580921017217269,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
1,101000,0.27383333622541706,0.056143602172090336,3.5450970732534275,0.30675550654037,0.29,1514,-0.07735394782691458,-0.049709346078878065,0.0785997357992074,11.785,2.833649164254943,0.6439565249399613,-0.026967282197910128,0.060922861199493035,30.28,0.5644403545666535,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
3,301000,0.2758255776297692,0.0624762851474382,3.518686104476067,0.32184582731708217,0.42,1517,-0.2638336306428657,-0.2185101246945773,0.16479894528675015,15.935,2.8137687988097544,0.6547611362664478,-0.0840629667899502,0.0707215517291325,30.34,0.5742681430369957,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
4,401000,0.2681036410825697,0.05954389931945449,3.4603619495682625,0.34923722313800115,0.41,1515,0.03808843300281672,0.09925240838108343,0.17491749174917492,16.865,2.8259547383768684,0.6957132305236465,-0.18359884021009315,0.08164908346384198,30.3,0.6153340655678885,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
2,201000,0.27081008486054126,0.059975528193680634,3.385326680554611,0.3270668867547111,0.3,1482,-0.04498347237008304,0.033757943207200075,0.07894736842105263,11.79,2.7420370942854384,0.659601016312286,0.039590303171407146,0.07408256484568347,29.64,0.601630330145316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
7,701000,0.2704360478729591,0.05963956729133939,3.6285872466551496,0.3461180332517131,0.42,1486,-0.1454313062336686,-0.12238632543322432,0.16756393001345896,16.11,2.970902021009691,0.7048051491387036,0.025311100511321863,0.08632020641993002,29.72,0.5746457261855316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
6,601000,0.2689870275010936,0.055260914316636364,3.5099084057300316,0.308597006894829,0.29,1531,0.04761858257188879,0.11064647955328899,0.08229915088177661,11.94,2.8752774471436147,0.6801250100794682,0.04351749475163954,0.06875633020469019,30.62,0.5743939504550846,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
10,1001000,0.2706587853322447,0.051730984577909186,3.513941923617137,0.3137322133959539,0.34,1547,0.036078100148275984,0.041931454524224074,0.1195862960568843,13.855,2.8445836945808285,0.6272993860925601,-0.02576650687586019,0.07391662118454115,30.94,0.5335955517362488,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
11,1101000,0.27611726849660484,0.06953446036492608,3.3867798358291497,0.34963303286807756,0.34,1485,0.025755057129419334,0.07070989910555181,0.10774410774410774,13.4,2.6935389732000603,0.6415937276186692,-0.27199164686907806,0.07854100615859606,29.7,0.5429935114390992,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
13,1301000,0.2733724100835843,0.058287902540429155,3.5743342527823625,0.32921882525455354,0.3,1431,0.05625904537205942,-0.03801399038667684,0.0936408106219427,11.68,2.8910643356034513,0.7315701063745209,0.10390190081596584,0.06338910085705593,28.62,0.6003096917384062,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
19,1901000,0.2764513394111247,0.060126275790345435,3.372383539289027,0.29178665543728355,0.26,1441,-0.10678920170563228,-0.11010420575122642,0.07217210270645386,10.24,2.637612266151375,0.6562287343651902,-0.010969717401831686,0.06917158285106816,28.82,0.5639423250376029,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
12,1201000,0.265018050628228,0.049982710383415424,3.3837095414551355,0.2999488310974653,0.3,1511,-0.0480613007406054,-0.08866656476168774,0.0800794176042356,11.93,2.761733867692826,0.6229201950965111,-0.07510965513931217,0.07012189416526923,30.22,0.5578058754341263,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
18,1801000,0.2617512485798482,0.05322792723764017,3.44944376840889,0.3136663025772487,0.31,1481,0.10264882099672101,-0.14258825966234603,0.08777852802160702,12.125,2.8770110907455058,0.7163455825764856,0.018140996989987515,0.0814362524060132,29.62,0.57787699894824,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
17,1701000,0.26624577352550316,0.05715715025166941,3.501042771357313,0.3335379791316606,0.3,1496,0.06387120139290275,-0.08096909587985379,0.09024064171122995,12.285,2.8894017240230125,0.6674850800429771,0.025720565986921313,0.06180986380559004,29.92,0.5542484492055335,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
15,1501000,0.2643140259413479,0.0638874827422728,3.50510457384023,0.327720082182757,0.3,1510,-0.03637290423494327,-0.05613339251547,0.09072847682119205,12.37,2.9318314650764195,0.7112594150301583,-0.16256674724845843,0.058706296082892365,30.2,0.6086979956242673,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
21,2101000,0.27712500426640063,0.06701658872130964,3.2022493193509045,0.35333998694728536,0.43,1455,-0.07084202781510271,-0.32162770519875505,0.18762886597938144,16.2,2.532671557088881,0.6052284636156392,-0.028350516233968295,0.08283418010809884,29.1,0.5657542728199167,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
16,1601000,0.2657512200745116,0.05556645786294889,3.4401267131821545,0.3045885165851077,0.3,1507,0.05271385011891179,0.00282397628854254,0.08626410086264101,12.905,2.845469466943423,0.6716389494357071,-0.1513481512911219,0.07900978535825091,30.14,0.5904757925742388,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
14,1401000,0.2666597768039906,0.06873068672321743,3.6640650653636913,0.2969998022906736,0.3,1566,-0.2363745802824359,-0.0465329460849679,0.09195402298850575,12.645,3.045911237990314,0.7447514746795538,-0.03805036906848972,0.07054954460103711,31.32,0.60845617852839,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
20,2001000,0.2664417929123192,0.05905217482797928,3.372471509873021,0.3242084823973312,0.34,1575,0.24626148936307712,0.20980311352587236,0.1073015873015873,13.73,2.8019080007145902,0.6649978857798419,-0.070143321597956,0.06695037506262548,31.5,0.5665208327015486,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,3.5,1.0,0.2
