community_id,round,cooperation_rate,mean_payoff,run_id
3,57,0.011627906976744186,0.0872093023255814,11
3,58,0.011627906976744186,0.12209302325581395,11
3,59,0.023255813953488372,0.22674418604651161,11
3,60,0.0,0.0,11
3,61,0.011627906976744186,0.10465116279069768,11
3,62,0.023255813953488372,0.20930232558139536,11
3,63,0.03488372093023256,0.29651162790697677,11
3,64,0.046511627906976744,0.4418604651162791,11
3,65,0.046511627906976744,0.4476744186046512,11
3,66,0.046511627906976744,0.436046511627907,11
3,67,0.03488372093023256,0.313953488372093,11
3,68,0.046511627906976744,0.436046511627907,11
3,69,0.023255813953488372,0.19767441860465115,11
3,70,0.011627906976744186,0.10465116279069768,11
3,71,0.011627906976744186,0.10465116279069768,11
3,72,0.011627906976744186,0.12209302325581395,11
3,73,0.023255813953488372,0.22674418604651161,11
3,74,0.011627906976744186,0.12209302325581395,11
3,75,0.023255813953488372,0.22674418604651161,11
3,76,0.0,0.0,11
3,77,0.011627906976744186,0.10465116279069768,11
3,78,0.011627906976744186,0.10465116279069768,11
3,79,0.0,0.0,11
3,80,0.0,0.0,11
3,81,0.0,0.0,11
3,82,0.011627906976744186,0.10465116279069768,11
3,83,0.0,0.0,11
3,84,0.023255813953488372,0.21511627906976744,11
3,85,0.0,0.0,11
3,86,0.011627906976744186,0.12209302325581395,11
3,87,0.023255813953488372,0.22674418604651161,11
3,88,0.011627906976744186,0.10465116279069768,11
3,89,0.0,0.0,11
3,90,0.023255813953488372,0.20930232558139536,11
3,91,0.011627906976744186,0.0872093023255814,11
3,92,0.03488372093023256,0.3023255813953488,11
3,93,0.011627906976744186,0.0872093023255814,11
3,94,0.011627906976744186,0.0872093023255814,11
3,95,0.011627906976744186,0.10465116279069768,11
3,96,0.011627906976744186,0.0872093023255814,11
3,97,0.011627906976744186,0.10465116279069768,11
3,98,0.03488372093023256,0.3023255813953488,11
3,99,0.011627906976744186,0.10465116279069768,11
3,100,0.0,0.0,11
4,0,0.4725274725274725,3.5494505494505493,11
4,1,0.2857142857142857,2.2362637362637363,11
4,2,0.23076923076923078,1.8186813186813187,11
4,3,0.21978021978021978,1.7032967032967032,11
4,4,0.21978021978021978,1.664835164835165,11
4,5,0.1978021978021978,1.5494505494505495,11
4,6,0.16483516483516483,1.3461538461538463,11
4,7,0.0989010989010989,0.8571428571428571,11
4,8,0.08791208791208792,0.7417582417582418,11
4,9,0.04395604395604396,0.36813186813186816,11
4,10,0.01098901098901099,0.0989010989010989,11
4,11,0.0,0.0,11
4,12,0.02197802197802198,0.21428571428571427,11
4,13,0.0,0.0,11
4,14,0.01098901098901099,0.0989010989010989,11
4,15,0.02197802197802198,0.18681318681318682,11
4,16,0.054945054945054944,0.44505494505494503,11
4,17,0.12087912087912088,1.0494505494505495,11
4,18,0.07692307692307693,0.6538461538461539,11
4,19,0.06593406593406594,0.5659340659340659,11
4,20,0.01098901098901099,0.0989010989010989,11
4,21,0.01098901098901099,0.0989010989010989,11
4,22,0.0,0.0,11
4,23,0.03296703296703297,0.2692307692307692,11
4,24,0.03296703296703297,0.2692307692307692,11
