community_id,round,cooperation_rate,mean_payoff,b
0,33,0.0,0.0,1.05
0,34,0.018518518518518517,0.11666666666666668,1.05
0,35,0.018518518518518517,0.09722222222222222,1.05
0,36,0.0,0.0,1.05
0,37,0.0,0.0,1.05
0,38,0.018518518518518517,0.09722222222222222,1.05
0,39,0.037037037037037035,0.21388888888888893,1.05
0,40,0.05555555555555555,0.3287037037037038,1.05
0,41,0.07407407407407407,0.44166666666666676,1.05
0,42,0.07407407407407407,0.4435185185185186,1.05
0,43,0.05555555555555555,0.3305555555555556,1.05
0,44,0.037037037037037035,0.23333333333333336,1.05
0,45,0.018518518518518517,0.09722222222222222,1.05
0,46,0.018518518518518517,0.11666666666666668,1.05
0,47,0.05555555555555555,0.4083333333333333,1.05
0,48,0.018518518518518517,0.15555555555555556,1.05
0,49,0.05555555555555555,0.40648148148148144,1.05
0,50,0.037037037037037035,0.27222222222222225,1.05
0,51,0.0,0.0,1.05
0,52,0.0,0.0,1.05
0,53,0.018518518518518517,0.13611111111111113,1.05
0,54,0.037037037037037035,0.27222222222222225,1.05
0,55,0.018518518518518517,0.11666666666666667,1.05
0,56,0.037037037037037035,0.2527777777777778,1.05
0,57,0.037037037037037035,0.23148148148148148,1.05
0,58,0.018518518518518517,0.11666666666666668,1.05
0,59,0.018518518518518517,0.11666666666666668,1.05
0,60,0.037037037037037035,0.23333333333333336,1.05
0,61,0.05555555555555555,0.34814814814814815,1.05
0,62,0.07407407407407407,0.46296296296296297,1.05
0,63,0.05555555555555555,0.35,1.05
0,64,0.018518518518518517,0.11666666666666668,1.05
0,65,0.018518518518518517,0.13611111111111113,1.05
0,66,0.018518518518518517,0.13611111111111113,1.05
