community_id,round,cooperation_rate,mean_payoff,social_adaptation_rate
3,35,0.25,1.7333333333333332,0.05
3,36,0.25,1.7055555555555555,0.05
3,37,0.2777777777777778,1.8944444444444442,0.05
3,38,0.25,1.7166666666666666,0.05
3,39,0.2638888888888889,1.844444444444444,0.05
3,40,0.2361111111111111,1.7055555555555553,0.05
3,41,0.25,1.7999999999999998,0.05
3,42,0.19444444444444445,1.3499999999999999,0.05
3,43,0.2222222222222222,1.5055555555555555,0.05
3,44,0.2361111111111111,1.6166666666666663,0.05
3,45,0.25,1.711111111111111,0.05
3,46,0.25,1.711111111111111,0.05
3,47,0.2638888888888889,1.8166666666666664,0.05
3,48,0.2361111111111111,1.6333333333333333,0.05
3,49,0.2222222222222222,1.5222222222222221,0.05
3,50,0.25,1.7055555555555555,0.05
3,51,0.2777777777777778,1.9055555555555554,0.05
3,52,0.3055555555555556,2.061111111111111,0.05
3,53,0.3194444444444444,2.122222222222222,0.05
3,54,0.3472222222222222,2.3055555555555554,0.05
3,55,0.3888888888888889,2.572222222222222,0.05
3,56,0.3888888888888889,2.5777777777777775,0.05
3,57,0.3888888888888889,2.5777777777777775,0.05
3,58,0.4027777777777778,2.6666666666666665,0.05
3,59,0.4027777777777778,2.6666666666666665,0.05
3,60,0.4027777777777778,2.6666666666666665,0.05
3,61,0.4583333333333333,3.0055555555555555,0.05
3,62,0.4583333333333333,3.0,0.05
3,63,0.4583333333333333,3.0111111111111106,0.05
3,64,0.4305555555555556,2.8499999999999996,0.05
3,65,0.4166666666666667,2.7666666666666666,0.05
3,66,0.4027777777777778,2.644444444444444,0.05
3,67,0.3888888888888889,2.5555555555555554,0.05
3,68,0.3888888888888889,2.5666666666666664,0.05
3,69,0.3888888888888889,2.5888888888888886,0.05
3,70,0.3888888888888889,2.577777777777778,0.05
3,71,0.4166666666666667,2.7666666666666666,0.05
3,72,0.4166666666666667,2.7888888888888888,0.05
3,73,0.4027777777777778,2.6777777777777776,0.05
3,74,0.4305555555555556,2.8333333333333335,0.05
3,75,0.4166666666666667,2.75,0.05
3,76,0.4027777777777778,2.6555555555555554,0.05
3,77,0.3888888888888889,2.5888888888888886,0.05
3,78,0.375,2.494444444444444,0.05
3,79,0.3472222222222222,2.3000000000000003,0.05
3,80,0.3888888888888889,2.5999999999999996,0.05
3,81,0.3888888888888889,2.6444444444444444,0.05
3,82,0.4166666666666667,2.8388888888888886,0.05
3,83,0.4166666666666667,2.8388888888888886,0.05
3,84,0.4305555555555556,2.9166666666666665,0.05
3,85,0.4027777777777778,2.7222222222222223,0.05
3,86,0.3888888888888889,2.638888888888889,0.05
3,87,0.4166666666666667,2.8499999999999996,0.05
3,88,0.4027777777777778,2.738888888888889,0.05
3,89,0.4027777777777778,2.738888888888889,0.05
3,90,0.375,2.5611111111111113,0.05
3,91,0.375,2.5611111111111113,0.05
3,92,0.375,2.522222222222222,0.05
3,93,0.3611111111111111,2.4388888888888887,0.05
3,94,0.3611111111111111,2.4388888888888887,0.05
3,95,0.3611111111111111,2.433333333333333,0.05
3,96,0.3472222222222222,2.338888888888889,0.05
3,97,0.3333333333333333,2.25,0.05
3,98,0.3472222222222222,2.3166666666666664,0.05
3,99,0.3333333333333333,2.2499999999999996,0.05
3,100,0.3194444444444444,2.1555555555555554,0.05
4,0,0.4861111111111111,3.244444444444445,0.05
4,1,0.4583333333333333,3.05,0.05
4,2,0.4583333333333333,3.061111111111111,0.05
4,3,0.4583333333333333,3.0777777777777775,0.05
4,4,0.4166666666666667,2.8055555555555554,0.05
4,5,0.4166666666666667,2.8055555555555554,0.05
4,6,0.3611111111111111,2.427777777777778,0.05
4,7,0.3611111111111111,2.411111111111111,0.05
4,8,0.4027777777777778,2.661111111111111,0.05
4,9,0.375,2.511111111111111,0.05
4,10,0.3333333333333333,2.238888888888889,0.05
4,11,0.3472222222222222,2.372222222222222,0.05
4,12,0.3333333333333333,2.283333333333333,0.05
4,13,0.2638888888888889,1.8277777777777777,0.05
4,14,0.2777777777777778,1.9388888888888884,0.05
4,15,0.3194444444444444,2.2166666666666663,0.05
4,16,0.3194444444444444,2.2166666666666663,0.05
4,17,0.3194444444444444,2.211111111111111,0.05
