community_id,round,cooperation_rate,mean_payoff
2,39,0.10843373493975904,0.7421686746987951
2,40,0.0963855421686747,0.674698795180723
2,41,0.10843373493975904,0.7469879518072289
2,42,0.12048192771084337,0.8674698795180723
2,43,0.13253012048192772,0.9590361445783132
2,44,0.0963855421686747,0.6987951807228916
2,45,0.08433734939759036,0.6265060240963857
2,46,0.12048192771084337,0.8771084337349399
2,47,0.12048192771084337,0.8722891566265061
2,48,0.12048192771084337,0.8530120481927712
2,49,0.08433734939759036,0.6216867469879519
2,50,0.14457831325301204,1.0506024096385542
2,51,0.12048192771084337,0.8867469879518072
2,52,0.12048192771084337,0.8819277108433735
2,53,0.10843373493975904,0.7903614457831326
2,54,0.0963855421686747,0.689156626506024
2,55,0.08433734939759036,0.5879518072289156
2,56,0.10843373493975904,0.727710843373494
2,57,0.07228915662650602,0.5012048192771085
2,58,0.0963855421686747,0.689156626506024
2,59,0.0963855421686747,0.6746987951807228
2,60,0.08433734939759036,0.6072289156626506
2,61,0.08433734939759036,0.6024096385542169
2,62,0.0963855421686747,0.6987951807228916
2,63,0.0963855421686747,0.6939759036144578
2,64,0.08433734939759036,0.5831325301204819
2,65,0.13253012048192772,0.9542168674698795
2,66,0.1566265060240964,1.108433734939759
2,67,0.1566265060240964,1.1180722891566264
2,68,0.1686746987951807,1.180722891566265
2,69,0.1927710843373494,1.3493975903614457
2,70,0.1927710843373494,1.3542168674698793
2,71,0.1686746987951807,1.180722891566265
2,72,0.1686746987951807,1.180722891566265
2,73,0.1686746987951807,1.1759036144578312
2,74,0.14457831325301204,1.0120481927710843
2,75,0.13253012048192772,0.8963855421686746
2,76,0.07228915662650602,0.5204819277108433
2,77,0.08433734939759036,0.6024096385542169
2,78,0.04819277108433735,0.34216867469879514
2,79,0.04819277108433735,0.3180722891566265
2,80,0.04819277108433735,0.3180722891566265
2,81,0.060240963855421686,0.419277108433735
2,82,0.060240963855421686,0.4626506024096386
2,83,0.08433734939759036,0.6120481927710844
2,84,0.07228915662650602,0.4819277108433735
2,85,0.07228915662650602,0.4819277108433735
2,86,0.07228915662650602,0.4819277108433735
2,87,0.060240963855421686,0.4144578313253012
2,88,0.060240963855421686,0.4144578313253012
2,89,0.07228915662650602,0.49638554216867475
2,90,0.04819277108433735,0.36144578313253006
2,91,0.04819277108433735,0.34698795180722886
2,92,0.04819277108433735,0.3180722891566265
2,93,0.03614457831325301,0.26024096385542167
2,94,0.03614457831325301,0.26024096385542167
2,95,0.03614457831325301,0.26024096385542167
2,96,0.04819277108433735,0.34698795180722886
2,97,0.03614457831325301,0.2265060240963855
2,98,0.03614457831325301,0.26024096385542167
2,99,0.060240963855421686,0.4289156626506025
2,100,0.060240963855421686,0.38554216867469876
3,0,0.4583333333333333,3.0055555555555555
3,1,0.4027777777777778,2.65
3,2,0.4444444444444444,2.933333333333333
3,3,0.4583333333333333,3.0444444444444447
3,4,0.4722222222222222,3.138888888888889
3,5,0.5,3.283333333333333
3,6,0.4583333333333333,3.0166666666666666
3,7,0.5277777777777778,3.388888888888889
3,8,0.5,3.238888888888889
3,9,0.5694444444444444,3.744444444444445
3,10,0.5833333333333334,3.827777777777778
3,11,0.5416666666666666,3.572222222222222
3,12,0.4861111111111111,3.2666666666666666
3,13,0.4305555555555556,2.911111111111111
3,14,0.4166666666666667,2.816666666666667
3,15,0.4444444444444444,2.994444444444444
3,16,0.3888888888888889,2.6611111111111105
3,17,0.3611111111111111,2.466666666666667
3,18,0.3194444444444444,2.1666666666666665
3,19,0.2916666666666667,1.9333333333333331
3,20,0.25,1.6666666666666665
3,21,0.2361111111111111,1.5666666666666664
3,22,0.25,1.6833333333333331
3,23,0.25,1.6833333333333331
3,24,0.2361111111111111,1.611111111111111
3,25,0.2222222222222222,1.5166666666666666
3,26,0.2361111111111111,1.5666666666666664
3,27,0.20833333333333334,1.3777777777777775
3,28,0.2222222222222222,1.5111111111111108
3,29,0.16666666666666666,1.1388888888888888
3,30,0.19444444444444445,1.2777777777777777
3,31,0.2222222222222222,1.45
3,32,0.2361111111111111,1.5166666666666666
3,33,0.19444444444444445,1.2944444444444443
3,34,0.18055555555555555,1.1666666666666667
3,35,0.18055555555555555,1.1722222222222223
3,36,0.20833333333333334,1.3388888888888888
3,37,0.19444444444444445,1.2944444444444443
3,38,0.16666666666666666,1.1444444444444444
3,39,0.1527777777777778,1.0666666666666667
3,40,0.1388888888888889,0.9611111111111111
3,41,0.1111111111111111,0.75
3,42,0.1388888888888889,0.9388888888888888
3,43,0.1527777777777778,1.0222222222222221
3,44,0.125,0.911111111111111
3,45,0.125,0.911111111111111
3,46,0.125,0.8999999999999999
3,47,0.125,0.8944444444444444
3,48,0.09722222222222222,0.6944444444444444
3,49,0.09722222222222222,0.6888888888888888
3,50,0.125,0.8444444444444444
3,51,0.1388888888888889,1.0
3,52,0.19444444444444445,1.3722222222222222
3,53,0.1527777777777778,1.061111111111111
3,54,0.19444444444444445,1.3444444444444443
3,55,0.2361111111111111,1.6166666666666665
3,56,0.20833333333333334,1.4833333333333332
3,57,0.20833333333333334,1.5
3,58,0.2222222222222222,1.5777777777777777
3,59,0.18055555555555555,1.2777777777777777
3,60,0.1527777777777778,1.0611111111111111
3,61,0.19444444444444445,1.3277777777777777
3,62,0.1527777777777778,1.0833333333333333
3,63,0.1527777777777778,1.0277777777777777
3,64,0.18055555555555555,1.2222222222222223
