round,mean_cooperation,std_cooperation,mean_payoff,std_payoff
481,0.29841942048421916,,2.883137139740351,
482,0.2979021963721214,,2.8771231272292885,
483,0.29822807656268346,,2.8788160201930255,
484,0.2974734976226175,,2.8741412242564492,
485,0.29792010451571027,,2.877001703254641,
486,0.29788841927552234,,2.8755379317482967,
487,0.29874902052516095,,2.881481667262888,
488,0.297715973117073,,2.873615074461066,
489,0.29875309377507725,,2.882834968162869,
490,0.29892324289221034,,2.8840870215898113,
491,0.2994270965759531,,2.8867124197913823,
492,0.2998610765443292,,2.890096294925166,
493,0.30026651999201953,,2.8911131231539735,
494,0.2994904196651707,,2.886657090023677,
495,0.29956423104760943,,2.8890279444056226,
496,0.2997945161230602,,2.889542865197646,
497,0.29927084483322347,,2.8870543206589416,
498,0.2987606312285443,,2.8846653503661885,
499,0.29871945026420815,,2.8847276771618406,
500,0.2986915013891091,,2.8852987868454716,
501,0.3001146291514875,,2.8952836081106876,
502,0.3009030869478135,,2.900495339837608,
503,0.3015623652852062,,2.9043807509375776,
504,0.3020827051737516,,2.908843973860945,
505,0.3022702883134466,,2.9116966229615224,
506,0.3017819092566774,,2.907895776391785,
507,0.3013870207031301,,2.905393764090108,
508,0.30153451208749926,,2.9054250388490868,
509,0.30171621797312825,,2.9080491827171793,
510,0.3011453529991181,,2.9010182484636555,
511,0.3007172756553732,,2.898396891927466,
512,0.3013474573506499,,2.9053622596622692,
513,0.3005637311585746,,2.898263884060931,
514,0.30190070331213487,,2.9118021149315796,
515,0.3015289394997353,,2.9075800678206836,
516,0.301452319148496,,2.9082155036837065,
517,0.3017456873221157,,2.9108969822819915,
518,0.3010484312915088,,2.9050814742978073,
519,0.300790233423109,,2.901078928399174,
520,0.30055821143499145,,2.9013156784882215,
521,0.29980018473059444,,2.8952048547423326,
522,0.2999045904018189,,2.895855911343855,
523,0.29994101936283923,,2.8960637735202313,
524,0.29904309863261636,,2.888981935152231,
525,0.29975008805186387,,2.8933741049045056,
526,0.30012696056709287,,2.8975085981278594,
527,0.29891663624666165,,2.8841404274326856,
528,0.2991153812452182,,2.8859824114790036,
529,0.29921845711595463,,2.886794773925456,
530,0.2993953446986358,,2.8905197681165182,
531,0.2991644457935252,,2.8873025296437653,
532,0.29857480748964227,,2.8813036179243956,
533,0.2986725197850962,,2.8789713946868725,
534,0.2989748221974681,,2.8811298084847445,
535,0.30023046566736344,,2.8937505025817387,
536,0.30062947128595036,,2.8950649913664543,
537,0.3000966202958934,,2.8892490407323783,
538,0.29973763489268274,,2.889435707754575,
539,0.2990500239823063,,2.8860418173481275,
540,0.29954791153669325,,2.8928455103827444,
541,0.2998717890527117,,2.892869268007055,
542,0.30011407237527404,,2.892736232777529,
543,0.30084021810850253,,2.900783063730058,
544,0.30074693593484036,,2.8986272396590955,
545,0.30034549676737143,,2.894544119067867,
546,0.30035833956514496,,2.8947378800591705,
547,0.2992726179473417,,2.886603947487095,
548,0.2992893695204401,,2.8867355984536887,
549,0.2993590619159762,,2.886626078672576,
550,0.29898460936619253,,2.884783009883572,
551,0.2987775218092067,,2.878173942682023,
552,0.2985320447752794,,2.8796380031952444,
553,0.29985952036260355,,2.889739511157971,
554,0.29926636891823405,,2.886565607307831,
555,0.29894770149649125,,2.8830187155400036,
556,0.2994526765100328,,2.886740928652361,
557,0.29892429415596805,,2.884158793753874,
558,0.29977709962593846,,2.891850349245411,
559,0.30021957514609326,,2.89466638162219,
560,0.301364477128975,,2.904795339328275,
561,0.30095427013752124,,2.9018091220570486,
562,0.3004340663982805,,2.893924112993527,
563,0.2998535809106905,,2.8919038682922777,
564,0.3001795952875262,,2.8952346968672926,
565,0.30131389069417286,,2.901769821684505,
566,0.30070257978212017,,2.8976846877573204,
567,0.30030076800339506,,2.8965311647709817,
568,0.30107728097124414,,2.901298908221575,
569,0.30070170175209515,,2.8988532278208643,
570,0.30111439938383244,,2.9041098968079435,
571,0.3005328831008741,,2.8988433024854388,
572,0.30069909893384816,,2.9003674425187764,
573,0.3019447756153948,,2.9086484433436435,
574,0.3014863786709018,,2.9044013025953754,
575,0.3019734543851897,,2.9113017469188547,
576,0.3011397578450696,,2.904582192152714,
577,0.3013931684056043,,2.90494704363455,
578,0.30149009172197944,,2.907568529766376,
579,0.3014684990299041,,2.9054831559864494,
580,0.3011877266322399,,2.9047281783638006,
581,0.3007212012845032,,2.8983223418712014,
